FIGF,LYVE1,CD300LG,SCARA5,PAMR1,SDPR,MYOM1,BTNL9,KCNIP2,SLC2A4,PDE2A,LEP,ACVR1C,ABCA10,AQP7,GPR146,ATP1A2,FXYD1,ARHGAP20,NPR1,ATOH8,ABCA9,ALDH1L1,ADAMTS5,RDH5,GPAM,CA4,KLHL29,GPIHBP1,LOC728264,MAMDC2,TMEM132C,ITIH5,HSPB7,HSPB6,DMD,SPRY2,IGFBP6,CXCL2,EBF1,KLB,CLEC3B,TMEM220,IBSP,HIF3A,IGSF10,CIDEC,C2orf40,LEPR,ANGPTL1,class
34.5171,15.931,80.9824,49.4524,115.1676,587.1225,45.8015,137.7365,37.836,33.8533,124.4607,35.8447,15.2672,33.1895,31.53,113.84,33.5214,34.849,45.8015,204.7793,105.5426,79.9867,43.1464,282.1109,28.2111,265.848,0.6638,211.0853,127.1158,589.7776,202.0909,16.9267,392.3,45.1377,172.5855,542.9804,345.1709,109.1935,33.1895,255.5592,39.1636,138.0684,98.241,0.3319,13.6077,75.6721,71.3575,272.8178,266.9233,46.4653,C
0.9171,18.3423,0,6.8784,34.8504,37.1432,11.4639,23.3864,53.6513,128.8548,39.8945,1.3757,0.9171,2.7513,0.9171,38.9774,0,6.8784,6.4198,49.0657,2.2928,95.38,118.7665,331.0788,3.2099,83.4575,0.9171,28.8891,8.254,21.5522,0,0,29.8063,11.0054,33.0162,86.2089,315.4878,134.3574,8.7126,58.2368,14.6739,52.7342,83.9161,76.1206,2.7513,7.3369,1.8801,0,86.3923,7.3369,C
1.2424,18.947,3.4167,0.9318,14.2879,139.4626,18.3258,254.3873,42.2426,10.5606,112.7504,7.7652,13.0455,8.697,15.2198,114.6141,44.1062,11.1819,21.7425,117.7201,14.9091,23.2955,1.553,353.1604,16.5833,755.0862,0,37.5835,42.8638,134.8035,32.2783,4.9697,113.3716,50.0078,90.0761,70.1972,103.1216,64.9169,5.9015,117.4095,18.3258,263.0843,28.8865,505.358,7.4546,33.8562,27.644,4.3485,133.5735,6.8334,C
17.4197,25.8574,68.3179,14.1535,34.5672,141.5351,29.3958,116.4943,129.2869,22.0468,154.8721,143.4404,23.4077,24.4965,97.1693,107.2401,40.0109,15.7866,24.4965,133.3696,21.5024,23.9521,39.1943,67.7735,71.5406,600.1633,9.2542,115.9499,65.0517,64.2352,31.184,27.7627,682.6347,66.957,451.8236,70.4954,79.2052,145.3457,10.343,181.0016,119.2161,121.6658,23.6799,121.3936,5.1715,24.4965,290.6913,15.2422,103.982,17.9641,C
48.3054,54.5384,301.3635,107.8302,1394.6241,621.4258,84.7682,105.6486,29.9182,18.6989,214.1021,11.8426,6.5446,62.6412,19.0105,134.0086,18.3872,96.9225,47.9938,245.8901,300.4285,85.0799,47.6821,749.5131,44.5937,302.2984,27.425,704.0125,169.2248,1619.3222,385.069,30.2298,780.3662,35.2162,208.1808,618.3093,720.5298,596.1823,427.8925,74.4838,17.7639,459.3689,93.806,0,95.0526,54.2267,24.6202,790.6506,230.6724,47.0588,C
1.3185,14.1739,2.637,2.3074,105.48,85.3729,5.274,12.5258,15.4924,20.4368,37.5773,0.9889,14.8331,3.6259,2.637,72.5175,7.2518,4.9444,29.9959,44.829,11.2073,25.7108,10.2184,151.6275,5.5443,549.485,0,43.8401,24.7219,91.6358,86.9485,3.9555,165.1422,16.4813,50.7623,100.206,121.302,58.3436,34.281,89.658,8.5703,23.733,22.4145,58.6733,0.6593,82.0766,3.6753,21.7553,132.4565,14.1739,C
5.7499,4.7916,0,0,31.6243,11.4998,9.5831,12.9372,16.7705,10.0623,20.1246,0,4.7916,24.437,1.4375,22.0412,1.4375,0,7.6665,17.2496,2.3958,9.104,0.9583,73.7901,6.7082,267.3694,0,22.9995,2.3958,43.1241,19.6454,0.4792,22.0412,19.1663,51.2698,14.3747,36.4159,73.7901,0.9583,64.6862,52.7072,26.3536,7.1874,48.874,2.3958,0.4792,0.5702,0,78.6152,4.7916,C
8.4878,54.4218,19.9713,126.3184,45.6843,139.5494,152.7804,81.6327,40.6915,183.9855,158.2725,11.7331,18.7231,25.2138,14.7288,95.6126,17.9742,19.7217,31.7044,196.4676,18.7231,147.5379,7.9885,180.4905,56.5587,283.3427,0.4993,62.1606,82.8809,87.8737,37.6259,11.9828,412.9064,25.713,96.8608,167.0099,512.014,120.8263,14.7288,196.2179,82.1319,103.3514,68.6513,1.9971,27.7102,54.4218,20.9699,34.2008,108.4167,24.9641,C
4.7644,18.5283,0,12.7051,15.8814,26.469,2.6469,9.5289,11.117,2.6469,30.1747,1.0588,59.82,3.7057,2.1175,23.2927,0.5294,0,4.235,218.6342,8.4701,3.1763,3.1763,264.6903,7.4113,245.6326,0,29.6453,3.7057,31.2335,28.0572,1.0588,59.82,2.6469,30.7041,433.0334,440.9741,51.3499,51.8793,84.7009,32.8216,22.7634,4.7644,70.937,6.3526,19.5871,1.207,2.6469,236.6649,7.4113,C
8.5202,65.9193,9.417,38.565,390.1345,182.9596,30.0448,41.2556,83.8565,9.8655,176.2332,8.5202,18.8341,15.6951,30.9417,75.3363,16.1435,13.9013,72.1973,154.7085,42.6009,131.3901,14.3498,159.1928,21.5247,486.0987,0.4484,84.3049,35.426,153.8117,90.8924,23.3184,536.7713,30.9417,219.7309,199.1031,173.5426,167.713,34.9776,142.1525,31.3901,103.139,40.3587,37.6682,6.7265,101.3453,80.2691,49.7758,264.9103,56.5022,C
2.8329,24.2817,5.6657,4.8563,45.3258,21.0441,26.3051,38.446,7.6892,5.261,70.4168,20.6394,11.3314,6.0704,2.0235,50.9915,12.5455,27.1145,26.7098,298.2598,12.1408,21.4488,107.6487,259.8138,8.0939,231.0805,0.8094,97.9361,10.5221,115.3379,232.9786,2.4282,378.3893,18.2113,48.968,1603.3994,326.1837,32.3756,63.9417,171.9951,14.569,36.4225,58.276,241.6026,6.8798,44.5164,9.2635,228.2477,317.4059,12.1408,C
0,56.1987,0,0.3958,33.6401,25.329,7.5195,18.2052,3.5619,14.2476,84.298,0.3958,27.7036,0.7915,0.7915,70.842,1.5831,3.9577,72.0293,142.4755,56.5944,30.0782,12.6645,459.4835,9.811,368.0617,0,32.4528,18.601,91.026,74.4039,0,89.443,47.0961,108.0439,206.9853,132.5814,134.956,1.5831,100.1286,8.3111,132.9771,17.4137,140.4967,3.9577,77.9658,0.9498,1.9788,73.6915,15.8306,C
0.5562,132.9255,1.6685,1.6685,67.8532,152.3915,18.9099,13.3482,14.4605,24.4716,205.228,2.7809,7.2303,6.6741,2.2247,116.2403,11.6796,26.1402,40.0445,267.5195,24.4716,16.6852,8.8988,472.7475,21.3626,233.5929,0,70.0779,177.9755,104.5606,246.9077,0,340.3782,99.5551,255.2836,204.1157,159.0656,275.8621,8.3426,305.3393,12.792,174.0823,19.4661,141.8242,2.2247,27.2525,1.2069,7.7864,271.5517,41.713,C
0,13.9165,0.497,0,41.7495,22.3658,12.9225,13.9165,19.3837,1.4911,34.2942,0,1.9881,0.994,16.4016,30.8151,2.9821,1.4911,7.9523,58.1511,8.4493,8.9463,4.9702,109.841,10.9344,339.9602,0.497,39.2644,24.8509,164.0159,44.7316,0,47.7137,30.3181,117.7932,78.0318,62.1272,108.8469,0.497,69.0855,7.9523,73.5586,25.8449,8.4493,2.9821,37.2763,2.4851,9.9404,98.166,65.1093,C
6.4899,27.0882,20.0339,25.3951,18.3409,121.3323,9.0294,49.0973,28.7812,10.4402,86.3435,23.1378,27.9347,9.5937,13.2619,110.3278,10.7224,5.6434,22.5735,62.3592,8.7472,16.3658,7.0542,84.9326,13.9673,619.3593,5.079,27.9347,7.9007,31.0385,7.6185,13.2619,113.1495,20.3161,84.0861,80.4179,135.1586,81.5466,34.1424,92.269,94.5264,113.996,11.0046,23.7021,3.386,15.2371,50.2259,8.465,232.8622,11.0046,C
0.7179,68.1981,0.7179,0,32.3044,38.0474,12.2039,34.458,9.3324,12.2039,37.3295,0,6.4609,2.8715,1.4358,20.1005,30.8686,0,38.0474,76.8126,6.4609,0.7179,0.7179,61.7373,7.8966,412.7782,0,13.6396,19.3826,25.8435,15.7933,0,121.3209,9.3324,5.0251,24.4078,43.0725,11.486,1.4358,39.4831,7.8966,41.6368,22.2541,20.8184,0.7179,5.743,0.9404,4.3073,145.1041,3.5894,C
4.1128,5.1409,0.3427,1.3709,14.3947,27.4184,38.7285,29.4748,47.9822,14.0519,14.0519,1.3709,4.1128,5.8264,3.77,78.1424,7.1973,39.0712,5.1409,37.3576,10.9674,6.8546,3.4273,100.4198,28.7139,522.663,0,23.9911,8.911,38.3857,21.592,74.0296,43.8694,6.5119,134.6928,4227.2299,602.1763,16.7938,0.6855,37.3576,55.5222,32.2166,79.8561,4.4555,19.1929,9.5964,9.2537,1.3709,65.739,7.1973,C
1.7859,80.7215,5.7148,18.5731,23.5735,73.9352,40.7179,19.6446,14.287,32.8601,60.0054,3.2146,15.0013,3.5717,2.8574,40.3607,1.0715,1.7859,32.8601,77.1497,22.1448,14.287,13.9298,261.0947,13.3798,280.3822,0,41.0751,6.7863,44.2897,97.4516,1.7859,148.5847,23.9307,22.502,138.941,268.9526,134.6549,59.291,98.5802,13.2155,44.6468,22.8592,47.8614,16.43,8.9294,0.4286,1.7859,223.6735,30.717,C
2.7383,20.6891,3.3468,2.1298,28.9039,68.7609,13.6913,45.942,34.0762,3.651,89.4501,0.6085,9.4318,8.8233,1.8255,55.0696,3.9553,20.3849,46.2463,84.582,43.8123,74.2375,4.2595,40.7698,10.3446,376.3596,11.5616,61.7631,10.3446,71.4992,4.2595,13.0828,154.56,31.9465,99.4904,103.1414,123.8305,43.2038,4.2595,167.9471,13.0828,36.5102,36.206,21.9061,3.0425,45.3335,2.7383,2.7383,156.7415,32.2507,C
0.3199,14.0766,0.6398,1.2797,33.9119,50.2279,7.9981,31.6724,12.1571,9.2778,71.023,1.2797,3.1992,1.5996,1.9195,52.1475,11.8372,3.8391,50.2279,72.6226,6.0785,82.8601,5.4387,151.0038,2.8793,277.3734,0,24.6341,11.1973,64.6245,18.8659,0.3199,68.1436,16.9559,40.6302,69.7433,64.9444,82.5402,0.3199,129.249,25.5939,82.2203,16.3161,26.8736,0.6398,75.182,0.7326,1.5996,120.643,30.0728,C
1.6,18,2.8,32,121.2,94,43.2,29.6,22,30,74.4,1.6,10.8,11.2,2,86.4,26.4,6.8,40.4,82,10.8,24.4,1.6,285.2,11.6,456.8,0.4,52.4,46.8,119.6,173.564,6.4,260,26.4,112.8,194.8,142,129.2,23.6,188.4,8,66,33.6,16,0.8,62.4,11.28,30.8,332.592,59.6,C
4.5534,44.4834,20.3152,47.6357,36.4273,229.7723,80.2102,129.5972,533.0998,95.6217,230.8231,247.6357,258.1436,48.6865,349.2119,154.8161,111.7338,46.9352,43.4326,326.4448,54.9912,70.7531,167.0753,225.2189,229.4221,2291.7688,0.7005,49.387,59.8949,148.8616,39.2294,228.3713,1035.0263,108.9317,1120.1401,247.986,194.0455,180.7356,36.7776,515.2364,126.7951,268.6515,121.1909,2.4518,12.9597,36.7776,1143.6077,12.2592,318.0385,65.4991,C
3.3898,4.8964,0.3766,0,20.7156,58.0038,13.5593,29.0019,15.4426,13.5593,30.1318,0.3766,5.2731,11.6761,1.5066,33.5217,3.7665,5.2731,16.5725,27.8719,19.209,29.0019,0,9.4162,12.806,317.8908,1.5066,24.4821,14.3126,18.4557,12.0527,16.1959,142.3729,14.6893,47.8343,39.548,49.3409,71.1864,1.1299,72.3164,12.0527,38.7947,25.9887,0.3766,13.5593,14.3126,1.8832,1.8832,290.8136,6.0264,C
73.8866,111.336,88.0567,129.5547,293.0162,412.9555,29.8583,99.1903,56.6802,30.8704,105.7692,40.4858,56.6802,72.8745,51.1134,73.3806,362.3482,40.4858,130.5668,175.1012,69.8381,188.7652,58.7045,936.2348,19.2308,557.1862,83.502,296.0526,29.3522,1024.7976,478.6387,82.996,754.5547,23.2794,140.1822,670.0405,536.4372,149.7976,98.6842,125,17.2065,64.2713,67.3077,32.3887,20.2429,127.0243,98.6842,411.4372,448.497,29.3522,C
4.6477,25.7737,3.8027,17.3233,107.3202,72.251,9.718,29.9989,95.9121,18.5909,89.5743,28.7314,53.2376,16.0558,54.5051,38.8719,14.3657,9.2954,36.7593,97.1797,51.97,34.2241,21.126,152.1073,36.1889,902.5034,0,51.5475,6.7603,65.0681,95.0671,40.1394,148.3046,67.6033,246.7519,117.0381,180.4162,276.7508,7.6054,95.9121,42.6746,87.0392,42.252,10.1405,0.845,20.281,170.2757,14.3657,447.5378,17.7459,C
0.8197,13.5246,7.7869,12.7049,29.5082,86.0656,30.3279,59.4262,30.7377,6.1475,141.3934,23.3607,6.9672,8.1967,9.0164,68.0328,61.0656,6.5574,19.2623,111.4754,25,15.5738,2.0492,76.6393,17.8074,439.7541,0,22.1311,59.8361,115.9836,20.0369,7.7869,243.4426,23.7705,87.7049,68.8525,80.3279,32.377,3.6885,81.9672,14.3443,211.0656,23.7705,45.4918,4.5082,13.1148,25,4.0984,125.4344,18.0328,C
15.2918,8.8531,15.2918,20.9256,84.507,103.4205,16.0966,48.6922,11.2676,2.0121,55.5332,1.2072,8.8531,11.2676,4.0241,71.2274,7.2435,2.4145,39.839,54.326,17.3038,40.6439,6.4386,156.5392,11.8028,247.8873,0,46.6801,18.1087,207.6459,161.3119,5.6338,99.3964,10.0604,69.2153,115.8954,140.0402,99.3964,38.2294,108.6519,27.7666,75.6539,13.6821,74.8491,1.2072,138.4306,2.0121,40.6439,59.2072,16.499,C
7.0649,15.5429,18.0156,46.2753,110.9195,346.8883,63.2312,65.3506,27.2,6.7117,117.9844,1.0597,12.3636,46.9818,5.2987,78.0675,43.8026,11.6571,62.8779,77.7143,23.3143,137.413,8.1247,379.387,12.0104,497.0182,0,73.1221,64.9974,444.0311,154.7221,15.1896,209.1221,15.8961,108.0935,232.0831,213.361,49.1013,32.1455,175.2104,10.9506,71.0026,50.161,7.0649,7.0649,94.3169,6.7117,49.4545,215.6713,67.1169,C
1.0601,15.9011,0.7067,0.3534,17.6678,59.364,11.6608,23.3216,11.6608,3.8869,33.2155,0.3534,5.6537,8.4806,2.8269,12.3675,8.4806,3.1802,8.4806,31.4488,8.4806,11.3074,1.0601,107.4205,7.9152,338.5159,0,21.2014,6.7138,31.0954,13.0742,1.0601,120.1413,6.0071,21.5548,29.3286,68.1979,40.636,36.7491,55.477,5.3004,44.523,45.583,128.6219,0.3534,2.4735,1.4134,0.7067,122.2721,11.3074,C
0.6736,8.7572,0,0.3368,15.4934,81.5089,13.8094,31.6605,17.8511,4.3786,31.3237,0,33.0077,2.3577,0.3368,78.4776,37.3863,6.3995,10.1044,55.9111,8.0835,3.705,0.3368,69.3836,7.5749,306.5005,34.0182,9.7676,8.4203,21.2193,8.0835,0,253.9576,10.1044,21.8929,24.9242,66.6891,33.3446,2.0209,51.5325,9.7676,59.9528,17.8511,7.4099,3.705,1.3473,1.6841,0,12.4891,23.577,C
4.5929,46.3114,10.7167,89.1781,22.5816,55.8798,13.3958,30.6191,21.8161,6.8893,105.2531,24.1125,22.1988,1.9137,5.7411,94.5364,11.0994,8.0375,22.1988,118.2662,22.1988,25.2607,1.531,169.5532,14.8273,350.5885,0,37.8911,21.0506,68.1275,19.5197,7.272,335.2789,16.8405,112.9079,42.8667,68.8929,85.3507,7.6548,121.7108,13.3958,172.2323,17.2232,26.409,1.531,19.5197,25.2607,3.0619,111.0363,12.6304,C
1.595,36.6855,2.233,3.19,26.1584,118.3507,12.7602,36.0475,16.9072,3.8281,89.0023,24.2444,31.9005,2.552,8.6131,66.034,6.6991,0.319,84.2172,137.172,20.4163,16.2692,3.8281,143.5521,15.6312,425.8713,0,49.7647,7.3371,144.1901,95.9981,5.1041,119.9458,132.387,65.396,88.3643,100.1675,58.6969,7.0181,177.3666,2.233,73.6901,20.4163,295.7174,2.233,134.301,15.3122,6.3801,145.514,6.3801,C
60.231,38.9851,208.3333,174.505,230.6106,464.1089,109.3234,699.67,476.8977,109.3234,383.8696,241.5429,456.0644,99.0099,321.1634,170.9983,193.8944,41.2541,107.2607,479.1667,67.2442,532.1782,261.9637,389.2327,202.302,2817.2442,17.3267,88.2838,112.005,110.1485,88.488,282.3845,1306.7244,110.5611,936.4686,596.3284,298.0611,86.4274,20.8333,754.3317,258.2508,167.698,66.2129,4.9505,30.5281,115.5116,1088.2838,21.0396,1053.0982,195.5446,C
3.2966,13.5984,9.4777,7.8294,29.2572,47.3885,12.7743,47.3885,21.4278,35.4383,63.0473,11.9501,1.6483,2.0604,4.5328,64.6956,7.0053,3.7087,13.5984,71.7008,14.4226,16.895,4.9449,60.1628,10.8046,335.8401,1.2362,28.8452,19.7795,72.1129,39.5014,6.1811,167.714,10.3018,51.5092,65.5197,74.9974,128.1549,36.2625,57.2783,36.6746,148.7586,18.9554,2.4724,0.8241,23.9003,14.0105,8.6535,55.222,5.357,C
1.3686,31.7521,18.0659,14.2337,103.4682,215.4218,24.6353,72.2635,34.2157,52.829,167.7936,9.5804,15.0549,29.8361,32.0259,127.2823,57.4823,27.6463,60.2196,134.9466,22.9929,97.7199,27.0988,357.4853,24.9063,552.6514,0.2737,86.4972,45.1647,182.0273,193.584,46.807,322.4484,35.3106,191.334,315.0578,163.414,147.5379,13.96,141.2423,21.3506,200.9144,40.7851,2.4635,2.4635,102.9207,72.8109,96.3513,414.4694,67.0627,C
0.2359,9.9062,6.84,6.1324,64.1547,38.6815,17.6897,37.9739,16.2745,36.7946,88.4486,5.4248,30.898,6.6042,3.3021,39.8608,21.4635,3.3021,27.1242,48.3519,12.5007,12.9725,2.3586,51.8899,5.1088,615.8382,0,26.6525,11.7931,57.7864,44.0804,33.9643,136.5647,15.3311,68.1644,89.8638,97.1755,188.9262,16.7463,87.2693,4.2455,59.4375,19.3408,10.1421,0.2359,32.785,11.5573,11.7931,52.4253,5.8966,C
21.2797,3.4508,102.9475,11.5025,138.0302,199.2811,20.1294,386.197,49.7484,19.5543,184.9029,1.4378,8.6269,52.3364,17.8289,104.3853,754.8526,14.0906,17.8289,191.2293,33.6449,101.7973,5.7513,57.8001,16.9605,319.1948,84.5435,72.4659,50.3235,101.5097,31.7815,7.7642,443.9971,9.4896,61.5385,54.3494,294.752,57.225,2.5881,160.1725,8.6269,102.9475,17.2538,2.0129,31.9195,37.3832,92.0201,8.6269,50.6542,44.2847,C
5.0192,109.4816,11.2932,43.9181,48.9373,145.8709,35.7619,35.1345,26.6646,11.6069,77.1704,56.4662,15.3713,4.0781,12.8617,33.566,45.8003,2.8233,16.6261,117.0104,9.0973,11.6069,5.3329,203.9056,13.2946,585.3659,0,19.4495,20.3906,36.3893,21.6454,13.8028,233.7072,35.1345,89.4048,37.9578,65.5635,115.1282,12.8617,118.5789,26.9783,107.5994,15.685,27.292,0.3137,20.0769,62.4265,0.6274,53.646,8.1562,C
15.7539,25.5064,26.2566,23.2558,114.7787,119.2798,15.7539,72.018,36.009,6.7517,96.024,14.2536,153.0383,30.7577,1.5004,28.5071,3.0008,1.5004,82.5206,112.5281,18.0045,108.7772,12.003,208.5521,20.2101,678.9197,0,78.7697,16.5041,156.039,204.6962,58.5146,391.5979,18.0045,84.021,495.1238,248.3121,75.7689,33.7584,198.7997,1.5004,87.0218,51.7629,132.033,52.5131,125.2813,4.5011,5.2513,252.093,40.5101,C
2.785,82.6216,7.4267,5.013,90.6053,78.5369,14.2963,32.6773,21.166,58.1136,121.7973,28.964,30.8206,8.7263,20.9803,53.6576,23.2083,2.785,88.0059,117.8983,41.5893,56.9996,5.013,536.3906,10.1949,440.0297,0,45.3026,9.0977,112.5139,72.1983,10.2117,371.7044,90.7909,138.5072,1786.1121,122.1686,54.2146,11.697,205.1615,33.977,39.1756,60.8986,163.5722,1.4853,109.3576,35.8336,8.5407,148.5685,37.1333,C
87.7618,114.4902,209.4076,146.2696,326.4232,621.488,59.3497,333.7893,101.4417,18.9414,299.0635,466.8,65.0321,96.8115,89.0245,136.7989,133.4315,65.0321,231.7163,261.8121,64.6112,491.4238,48.6162,679.7853,51.7437,822.2667,22.0983,129.4328,159.9495,259.0761,221.3932,89.0245,1250.5525,93.0233,534.1471,488.8982,491.8447,290.4346,204.7774,535.6203,70.2936,127.3282,102.7044,80.6061,29.2539,347.0483,245.1857,103.7567,578.5773,257.6029,C
0,7.9307,3.4367,0,90.6748,59.7449,53.1359,79.8361,11.3674,3.9654,40.7111,0.2644,8.7238,11.103,2.3792,80.8935,38.3319,15.8615,13.4823,25.114,6.0802,22.2061,3.1723,108.9155,24.8153,311.9424,0,42.0329,29.8724,186.9011,63.9746,3.701,151.4771,17.4476,137.2018,66.0895,59.4805,159.4078,4.2297,76.1351,10.0456,203.0269,31.4586,24.3209,2.6436,19.0338,11.103,4.2297,72.0931,17.4476,C
42.6803,14.9381,280.4097,180.5378,67.0081,647.0337,71.7029,597.0977,413.5723,87.9215,374.7332,822.023,89.6287,48.6556,267.1788,341.0158,159.6244,131.4554,54.204,390.0982,124.1997,167.7337,84.507,163.8924,227.7806,1288.519,102.4328,115.6637,152.7956,137.4306,71.7029,141.6987,1356.8075,319.6756,1724.7119,275.7149,318.822,182.245,195.0491,580.8792,110.542,577.8916,91.7627,0,28.5958,80.6658,842.9364,32.437,350.1665,83.2266,C
36.8139,10.0402,83.2218,81.2137,50.4239,144.1321,31.9054,269.5225,66.7113,38.3757,91.0308,1.7849,16.0643,25.8813,9.5939,102.4096,4.2392,107.9875,14.7256,99.286,39.2682,71.1736,12.9407,99.286,35.6203,127.8447,4.2392,106.8719,74.5203,443.552,52.1419,79.8751,237.8402,6.4703,661.0888,905.3994,190.9862,114.6809,44.3998,297.4119,23.6502,146.5863,107.5413,22.9808,24.5426,62.4721,10.5332,47.7465,69.1656,17.6261,C
118.5362,38.1862,408.1146,73.9857,44.5505,887.0326,113.7629,554.4948,463.8027,171.0422,376.2928,252.9833,684.9642,53.3015,687.3508,206.8417,1191.7263,59.6659,122.5139,665.8711,116.9451,260.9387,802.7049,425.6165,158.1464,3245.8234,84.3278,95.4654,149.5625,185.362,100.1909,431.9809,729.5147,517.8998,1136.0382,457.4383,390.6126,73.1901,116.9451,596.6587,264.9165,181.3842,61.257,23.8663,123.3095,79.5545,2219.5704,13.5243,296.8099,101.0342,C
1.7614,22.3956,8.0523,1.7614,61.3991,229.2401,42.7781,78.5103,12.0785,14.5949,111.7262,0.7549,2.5164,7.8007,0.7549,121.0367,67.4383,53.85,37.7453,135.6316,55.3598,27.1766,6.2909,214.8968,14.3055,257.9265,0,52.8435,90.0856,77.2521,84.8012,13.3367,171.6155,28.1832,245.0931,123.3015,87.8208,152.9945,14.8465,149.9748,3.0196,362.3553,52.8435,0.7549,3.5229,14.0916,0.541,18.1178,421.92,31.2028,C
11.4606,29.3989,31.8904,14.4503,68.7636,145.0016,54.0642,131.2987,97.9134,24.4161,137.029,97.166,37.8698,10.7132,86.702,102.398,80.2242,12.7063,27.1566,207.0383,17.1909,22.6721,32.6378,140.7661,54.4952,573.2794,3.9863,32.1395,26.1601,112.1146,39.1081,30.8938,216.5058,51.8219,202.3046,91.1865,97.166,94.1763,20.9281,195.0794,52.071,206.0417,14.2012,15.4469,3.9863,43.1018,215.26,9.2183,119.26,19.4332,C
150.7644,39.0713,93.8561,56.0589,248.018,161.3816,52.6614,137.1744,161.3816,40.3454,194.0826,179.6432,42.4688,73.0464,95.9796,200.0282,57.7576,180.0679,48.8392,365.6567,82.8142,76.8686,87.0611,325.736,82.8142,636.6079,11.4666,93.0068,119.7621,546.574,83.2389,44.1676,525.7643,83.2389,1215.4582,200.8776,338.9014,731.7381,255.6624,342.2989,54.7848,568.2331,37.7973,103.624,14.0147,84.0883,537.2308,111.2684,78.5674,71.7723,C
2.8421,17.4584,1.624,0,267.1539,284.6123,30.4507,45.879,9.3382,6.0901,100.6902,0.812,5.6841,9.3382,2.8421,50.3451,2645.9602,2.03,39.7889,194.4783,7.7142,12.5863,6.9022,362.972,11.7499,289.8904,0.406,96.2241,95.8181,136.013,179.4559,1.218,155.0954,72.6756,142.1031,172.1478,146.5692,250.1015,4.4661,198.9444,25.5786,123.4267,27.2026,63.3374,0.406,65.3674,3.3374,43.849,319.5493,36.9468,C
3.6092,78.4185,20.671,107.9485,36.7484,233.2869,20.0148,144.3688,135.8379,16.7337,134.1974,17.3899,56.107,10.8277,88.2618,111.8858,25.2645,44.6231,74.8093,129.9319,33.4673,59.3881,29.8581,368.4685,99.7457,1039.1272,2.6249,112.2139,60.7005,73.1687,69.5595,53.154,317.2832,52.4977,868.8377,331.0639,276.5975,171.602,157.8213,526.2899,51.5134,153.5559,74.1531,53.8102,2.6249,26.2489,396.358,10.1714,333.5444,106.9642,C
3.6496,18.2482,5.2138,4.171,19.2909,20.8551,11.4703,25.5474,17.2054,4.171,57.3514,0.5214,4.6924,0.5214,0,53.7018,0.5214,0,18.7696,46.9239,13.0344,5.2138,93.8478,222.6277,10.1877,472.8884,1.0428,154.8488,2.6069,9.3848,1.5641,0.5214,27.1116,2.6069,89.1554,1152.7633,159.0198,27.633,10.4275,40.146,32.8467,20.3337,56.83,19.2909,43.7956,4022.4192,3.1283,0,44.9374,38.5819,C
3.2113,41.7469,32.113,21.1946,136.8015,422.6076,47.5273,79.6403,21.1946,5.7803,243.4168,13.4875,13.4875,21.8369,13.4875,132.948,61.657,34.6821,71.2909,209.377,40.4624,67.4374,6.4226,795.1188,38.9595,371.869,0,113.6802,93.7701,215.7996,226.718,19.2678,376.3648,41.7469,276.1721,366.0886,318.5613,274.2453,57.1612,314.7078,14.772,414.2582,50.0963,32.7553,1.9268,172.7681,44.9583,59.7303,293.5324,192.6782,C
3.3333,27.7778,34.4444,28.8889,109.4444,164.4444,14.4444,49.4444,10.5556,3.8889,127.2222,1.6667,38.3333,3.8889,10.5556,82.7778,22.7778,11.6667,140,130.5556,58.8889,12.2222,4.4444,83.3333,28.8833,221.6667,4.4444,27.7778,47.2222,24.4444,61.6667,3.3333,70,22.7778,68.8889,88.8889,636.6667,91.6667,71.6667,108.8889,18.8889,158.3333,61.6667,10.5556,6.6667,11.6667,4.2611,43.8889,52.2389,8.8889,C
16.9666,31.1819,165.0808,25.2207,111.8881,234.3231,116.0151,193.97,348.504,104.0926,275.1347,578.2414,204.5168,15.591,250.3726,165.0808,100.4242,55.0269,71.535,310.4437,37.6017,83.4575,189.3844,285.223,126.1034,1839.734,33.0162,64.6567,100.8827,169.6664,80.7062,211.8537,824.9455,262.2951,806.6032,313.6536,144.4457,76.5792,8.254,364.5535,231.5717,202.6826,53.1927,23.3864,14.6739,123.3521,793.3051,49.0657,200.9538,66.9494,C
0,28.3379,1.6349,0,83.3787,64.3052,28.3379,28.8828,7.6294,9.8093,106.5395,0,7.0845,3.2698,1.0899,38.1471,13.3515,2.4523,55.5858,87.1935,5.4496,17.7112,1.9074,248.2289,9.4169,330.5177,0,59.4005,57.2207,75.4768,128.0545,1.3624,127.7929,66.485,217.1662,146.8665,167.03,168.3924,2.1798,134.3324,9.5368,71.1172,30.2452,39.782,1.9074,46.594,0.327,23.4332,145.3678,19.891,C
60.4376,28.5503,39.6738,271.784,187.987,217.2789,42.64,108.6394,36.3367,14.0898,210.9755,10.0111,18.5392,63.4039,22.247,88.6171,40.0446,33.7413,136.0774,153.5042,27.0672,252.5032,18.1684,502.411,17.9274,881.7221,1.1123,141.6391,73.0443,174.6388,256.9267,184.65,437.8948,30.4042,193.178,321.0981,423.4342,201.3352,34.8536,340.3788,29.6626,120.1337,47.831,27.0672,5.5617,470.1529,71.1903,105.6732,162.822,101.5946,C
